event_type,event_cause,priority,requires_road_closure,zone,junction,start_datetime,end_datetime,latitude,longitude,hour,weekday,is_weekend,time_of_day,duration_minutes,congestion_score,congestion_proxy_label
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 19:17:09.201000+00:00,2024-01-31 19:58:15.365789502+00:00,12.9110914,77.6001308,19.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,others,Low,False,West Zone 1,RingRoad-UllalJunction,2023-12-30 09:28:08.173000+00:00,2024-04-13 02:16:57.822578998+00:00,12.9516567,77.500185,9.0,5.0,1,morning_peak,150768.82749298334,8.0,Low
unplanned,pot_holes,Low,False,Unknown,Unknown,2024-01-31 20:10:41.586000+00:00,2024-02-09 06:12:53.818387998+00:00,12.9698017,77.7319617,20.0,2.0,0,night,12122.203873133334,5.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 20:34:20.329000+00:00,2024-01-31 22:16:52.605980998+00:00,13.114305,77.60655,20.0,2.0,0,night,102.53794968333334,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 20:33:08.407000+00:00,2024-01-31 22:19:37.431017002+00:00,12.9900159,77.5025425,20.0,2.0,0,night,106.48373361666667,12.0,Medium
unplanned,accident,High,False,Unknown,Unknown,2024-01-31 19:14:30.018000+00:00,2024-01-31 19:56:12.311344500+00:00,13.0424443,77.5147257,19.0,2.0,0,evening_peak,41.704889075,18.0,High
unplanned,vehicle_breakdown,High,True,Unknown,Unknown,2024-01-31 19:45:59.207000+00:00,2024-01-31 21:01:20.762150+00:00,12.9216832,77.6199372,19.0,2.0,0,evening_peak,75.3592525,20.0,High
unplanned,others,High,False,North Zone 2,BhadrappaLayout,2023-12-21 07:01:13.955000+00:00,2024-01-31 20:51:40.338617+00:00,13.0467369,77.575502,7.0,3.0,0,night,59870.439726950004,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 20:51:52.146000+00:00,2024-01-31 21:32:58.310789502+00:00,13.0427379,77.5892891,20.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 20:38:26.221000+00:00,2024-01-31 21:19:32.385789502+00:00,13.0308555,77.5359082,20.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,pot_holes,Low,True,Unknown,Unknown,2024-01-21 00:50:18.118000+00:00,2024-01-21 06:55:31.729034998+00:00,13.0161873,77.7093516,0.0,6.0,1,night,365.2268505833334,10.0,Medium
planned,construction,High,False,Unknown,Unknown,2024-01-31 21:05:04.750000+00:00,2024-02-01 09:05:46+00:00,12.9693576,77.7006406,21.0,2.0,0,night,720.6875,10.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-07 21:35:39.063000+00:00,2024-03-07 22:16:45.227789502+00:00,12.9625526,77.5916298,21.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,others,Low,False,Unknown,Unknown,2024-03-07 23:28:51.195000+00:00,2024-03-08 06:24:59.413143498+00:00,12.9893817,77.5927844,23.0,3.0,0,night,416.1369690583333,5.0,Low
unplanned,water_logging,High,False,Unknown,Unknown,2024-03-07 23:17:27.277000+00:00,2024-03-08 00:07:25.634006998+00:00,12.938565,77.6979933,23.0,3.0,0,night,49.972616783333336,14.0,Medium
unplanned,vehicle_breakdown,High,True,Unknown,Unknown,2024-03-07 23:36:30.807000+00:00,2024-03-08 01:28:08.082546+00:00,12.9690624,77.5872736,23.0,3.0,0,night,111.6212591,17.0,High
unplanned,tree_fall,High,True,Unknown,Unknown,2024-03-07 23:41:21.369000+00:00,2024-03-17 02:20:16.561165002+00:00,12.961311,77.55932,23.0,3.0,0,night,13118.919869416666,18.0,High
unplanned,road_conditions,High,False,Unknown,Unknown,2024-01-31 21:52:18.310000+00:00,2024-03-11 00:53:48.220868998+00:00,12.9146696,77.5640607,21.0,2.0,0,night,56341.49851448333,11.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-01-31 21:09:52.368000+00:00,2024-01-31 21:50:58.532789502+00:00,12.9173038,77.5882958,21.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,road_conditions,High,False,Unknown,Unknown,2024-01-31 21:59:26.148000+00:00,2024-02-07 07:55:45.476547498+00:00,12.9144686,77.5650362,21.0,2.0,0,night,9236.322142458333,11.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-01-31 21:33:45.025000+00:00,2024-02-07 07:30:04.353547498+00:00,12.9144815,77.5650493,21.0,2.0,0,night,9236.322142458333,11.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 19:00:04.306000+00:00,2024-01-31 19:41:10.470789502+00:00,12.9113626,77.5999548,19.0,2.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 21:03:56.011000+00:00,2024-01-31 21:45:02.175789502+00:00,12.9353705,77.5182037,21.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-03-07 23:51:40.169000+00:00,2024-03-08 10:26:36.967497002+00:00,12.9216444,77.5940415,23.0,3.0,0,night,634.9466416166667,14.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 22:01:00.508000+00:00,2024-01-31 22:42:06.672789502+00:00,12.9246541,77.6497438,22.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-01-31 22:04:51.071000+00:00,2024-02-07 08:01:10.399547498+00:00,12.9145147,77.5649877,22.0,2.0,0,night,9236.322142458333,11.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-01-31 22:05:42.862000+00:00,2024-02-07 08:02:02.190547498+00:00,12.9145447,77.5650079,22.0,2.0,0,night,9236.322142458333,11.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-01-31 20:27:48.879000+00:00,2024-01-31 21:08:55.043789502+00:00,12.9635928,77.6263774,20.0,2.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 20:30:44.759000+00:00,2024-01-31 21:11:50.923789502+00:00,13.0310785,77.5357035,20.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 00:00:08.664000+00:00,2024-03-08 00:52:58.583674002+00:00,12.8700974,77.6533824,0.0,4.0,0,night,52.83199456666667,12.0,Medium
planned,construction,High,False,Unknown,Unknown,2024-01-31 22:25:30.936000+00:00,2024-02-01 10:32:03.923999999+00:00,12.9762232,77.6016656,22.0,2.0,0,night,726.5498,10.0,Medium
unplanned,water_logging,High,False,Unknown,IbblurJunction',2024-01-25 06:56:05.726000+00:00,2024-01-31 23:49:57.386456+00:00,12.9211317,77.6627683,6.0,3.0,0,night,9653.8610076,14.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-07 22:13:12.792000+00:00,2024-03-07 22:54:18.956789502+00:00,12.9832059,77.5766759,22.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,others,Low,False,Unknown,Unknown,2024-03-08 00:49:05.768000+00:00,2024-03-08 02:10:33.944267+00:00,12.9793286,77.5105419,0.0,4.0,0,night,81.46960444999999,5.0,Low
unplanned,others,High,False,Unknown,Unknown,2024-01-31 23:11:54.561000+00:00,2024-01-31 23:27:12.818970+00:00,12.94819783,77.53467664,23.0,2.0,0,night,15.3042995,9.0,Low
unplanned,tree_fall,Low,True,Unknown,Unknown,2024-03-08 00:28:29.411000+00:00,2024-03-08 03:26:38.970263+00:00,13.022765,77.6014354,0.0,4.0,0,night,178.15932105,14.0,Medium
unplanned,pot_holes,Low,False,Unknown,Unknown,2024-01-31 23:07:48.509000+00:00,2024-04-06 06:52:12.152261+00:00,12.9943131,77.617972,23.0,2.0,0,night,94064.39405434999,5.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-07 21:42:50.310000+00:00,2024-03-07 22:23:56.474789502+00:00,13.0071299,77.5267687,21.0,3.0,0,night,41.102746491666664,8.0,Low
planned,construction,High,False,Unknown,Unknown,2024-02-01 00:08:01.156000+00:00,2024-02-01 06:07:46+00:00,13.1511992,77.620242,0.0,3.0,0,night,359.7474,10.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-07 22:03:06.518000+00:00,2024-03-07 22:44:12.682789502+00:00,13.0264,77.544019,22.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,pot_holes,Low,False,North Zone 2,Unknown,2023-11-20 21:45:57.142000+00:00,2023-11-21 22:56:31.494361+00:00,13.1212507,77.6179465,21.0,0.0,0,night,1510.57253935,5.0,Low
unplanned,pot_holes,High,False,Unknown,Unknown,2024-03-08 00:54:08.999000+00:00,2024-03-16 10:56:21.231387998+00:00,12.9895389,77.5057545,0.0,4.0,0,night,12122.203873133334,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 22:05:15.601000+00:00,2024-01-31 22:46:21.765789502+00:00,12.9245044,77.6502426,22.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-01 00:57:55.555000+00:00,2024-02-01 01:09:43.619479+00:00,12.9664142,77.5125512,0.0,3.0,0,night,11.80107465,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 01:06:29.002000+00:00,2024-03-08 01:30:59.262293998+00:00,12.9758786,77.5643384,1.0,4.0,0,night,24.504338233333332,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 01:26:42.784000+00:00,2024-02-01 02:07:48.948789502+00:00,12.9641027,77.5700324,1.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,tree_fall,Low,False,Unknown,Unknown,2024-03-07 05:51:32.361000+00:00,2024-03-08 02:19:36.479842002+00:00,12.9124656,77.5805324,5.0,3.0,0,night,1228.0686473666667,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-01-31 23:49:58.354000+00:00,2024-02-01 00:31:04.518789502+00:00,12.9228317,77.6575101,23.0,2.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 01:56:47.544000+00:00,2024-02-01 03:23:05.299089+00:00,13.0378641,77.5222897,1.0,3.0,0,night,86.29591815,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 02:36:35.848000+00:00,2024-03-08 03:17:42.012789502+00:00,12.9583476,77.5547336,2.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 00:09:08.741000+00:00,2024-02-01 00:50:14.905789502+00:00,12.8895087,77.6408236,0.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 00:15:20.557000+00:00,2024-02-01 00:56:26.721789502+00:00,12.8895337,77.640687,0.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 00:50:48.729000+00:00,2024-03-08 01:31:54.893789502+00:00,12.9847423,77.574706,0.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 01:32:01.597000+00:00,2024-03-08 02:13:07.761789502+00:00,13.0229252,77.5099725,1.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 00:17:50.913000+00:00,2024-02-01 00:58:57.077789502+00:00,12.8894616,77.6407007,0.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 02:41:28.522000+00:00,2024-02-01 03:00:18.952393+00:00,13.0436683,77.6067467,2.0,3.0,0,night,18.84050655,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 03:01:29.624000+00:00,2024-02-01 03:25:08.109558002+00:00,13.0145688,77.5835164,3.0,3.0,0,night,23.641425966666667,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 04:17:45.450000+00:00,2024-03-08 04:54:15.690379998+00:00,13.0186759,77.5588615,4.0,4.0,0,night,36.504006333333336,12.0,Medium
unplanned,vehicle_breakdown,High,True,Unknown,Unknown,2024-03-08 04:15:18.097000+00:00,2024-03-08 04:38:41.066369998+00:00,12.9494883,77.5368741,4.0,4.0,0,night,23.382822833333332,17.0,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 04:24:30.158000+00:00,2024-03-08 06:08:42.966645998+00:00,13.0229482,77.601028,4.0,4.0,0,night,104.21347743333334,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 02:03:46.297000+00:00,2024-02-01 03:30:03.944545+00:00,12.9928917,77.5854867,2.0,3.0,0,night,86.29412574999999,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 04:27:41.649000+00:00,2024-03-08 05:38:32.809488+00:00,12.9625233,77.6415686,4.0,4.0,0,night,70.8526748,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 03:27:29.438000+00:00,2024-02-01 04:08:35.602789502+00:00,13.0976738,77.5990251,3.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 04:08:09.629000+00:00,2024-02-01 04:49:15.793789502+00:00,13.1151883,77.6067482,4.0,3.0,0,night,41.102746491666664,12.0,Medium
planned,construction,Low,False,Unknown,Unknown,2024-03-08 04:32:41.143000+00:00,2024-03-08 04:32:46+00:00,13.07835,77.502205,4.0,4.0,0,night,0.08095000000000001,6.0,Low
unplanned,road_conditions,High,False,Unknown,Unknown,2024-03-08 04:58:30.976000+00:00,2024-03-14 14:54:50.304547498+00:00,12.984191,77.5972223,4.0,4.0,0,night,9236.322142458333,11.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 01:46:33.364000+00:00,2024-03-08 02:27:39.528789502+00:00,12.97447,77.5492,1.0,4.0,0,night,41.102746491666664,12.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-03-08 04:59:43.343000+00:00,2024-03-14 14:56:02.671547498+00:00,12.9842204,77.597142,4.0,4.0,0,night,9236.322142458333,11.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 05:04:48.027000+00:00,2024-03-08 05:45:54.191789502+00:00,13.0488954,77.4970171,5.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 04:03:17.004000+00:00,2024-03-08 05:16:15.189498+00:00,12.9891874,77.5070709,4.0,4.0,0,night,72.9697583,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-01 02:28:23.501000+00:00,2024-02-01 03:09:29.665789502+00:00,12.9160564,77.6160829,2.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,construction,High,False,Unknown,Unknown,2024-02-01 04:22:39.844000+00:00,2024-02-01 05:23:27.747062998+00:00,13.16120295,77.62691818,4.0,3.0,0,night,60.798384383333335,10.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 01:44:18.975000+00:00,2024-02-01 02:25:25.139789502+00:00,12.9532283,77.538385,1.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,road_conditions,High,False,Unknown,Unknown,2024-03-08 05:08:03.073000+00:00,2024-04-05 06:15:25.931051998+00:00,12.9844178,77.5970285,5.0,4.0,0,night,40387.38096753333,11.0,Medium
unplanned,others,High,False,Unknown,Unknown,2024-02-01 05:05:45.838000+00:00,2024-02-01 07:05:21.281728+00:00,12.8569988,77.5889807,5.0,3.0,0,night,119.59072880000001,9.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-01 03:56:43.720000+00:00,2024-02-01 05:15:42.850357+00:00,12.9446407,77.5969852,3.0,3.0,0,night,78.98550595,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 02:49:21.491000+00:00,2024-02-01 03:30:27.655789502+00:00,13.0407502,77.5174141,2.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-03-08 05:42:27.352000+00:00,2024-03-08 08:00:29.228983+00:00,13.0414238,77.545608,5.0,4.0,0,night,138.03128305,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 05:57:58.222000+00:00,2024-02-01 06:26:20.828468998+00:00,12.95983785,77.64811735,5.0,3.0,0,night,28.376774483333335,12.0,Medium
unplanned,congestion,High,False,Unknown,Unknown,2024-02-01 06:03:02.705000+00:00,2024-02-01 07:14:34.823769002+00:00,13.0446065,77.5828293,6.0,3.0,0,night,71.53531281666667,14.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 05:42:59.334000+00:00,2024-03-08 07:16:02.715079002+00:00,12.9197329,77.5835635,5.0,4.0,0,night,93.05635131666666,8.0,Low
unplanned,others,High,False,Unknown,Sumanhalli,2024-01-20 21:09:19.970000+00:00,2024-02-01 06:32:29.062731002+00:00,12.9875849,77.5182251,21.0,5.0,1,night,16403.151545516666,9.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 06:32:32.920000+00:00,2024-02-01 07:13:39.084789502+00:00,12.9886918,77.519831,6.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 03:57:38.216000+00:00,2024-02-01 04:38:44.380789502+00:00,12.9595376,77.5557817,3.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 05:45:36.479000+00:00,2024-03-08 06:26:42.643789502+00:00,12.993901,77.6190564,5.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 03:36:55.164000+00:00,2024-02-01 04:18:01.328789502+00:00,12.9988047,77.5839954,3.0,3.0,0,night,41.102746491666664,12.0,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 06:35:40.613000+00:00,2024-02-01 06:47:10.432997+00:00,12.8885722,77.640446,6.0,3.0,0,night,11.49699995,12.0,Medium
unplanned,pot_holes,Low,False,Central Zone 2,Unknown,2024-01-14 02:50:56.469000+00:00,2024-02-05 00:01:08.552118+00:00,12.9858066,77.6051199,2.0,6.0,1,night,31510.201385300003,5.0,Low
unplanned,construction,Low,False,Unknown,Unknown,2024-03-08 05:53:36.201000+00:00,2024-03-14 22:49:07.436346+00:00,13.0450698,77.6440587,5.0,4.0,0,night,9655.520589099999,6.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 07:13:22.381000+00:00,2024-02-01 08:19:36.191479+00:00,12.9541849,77.5435568,7.0,3.0,0,night,66.23017465000001,12.0,Medium
unplanned,others,Low,False,Unknown,Unknown,2024-03-08 06:26:58.707000+00:00,2024-03-08 09:46:52.076509002+00:00,12.9679023,77.5680413,6.0,4.0,0,night,199.88949181666666,5.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-01 07:57:15.757000+00:00,2024-02-01 08:38:21.921789502+00:00,12.9895932,77.5723117,7.0,3.0,0,night,41.102746491666664,8.0,Low
unplanned,construction,Low,False,Unknown,Unknown,2024-02-01 06:49:09.546000+00:00,2024-02-01 18:55:42.533999999+00:00,13.0522674,77.4879449,6.0,3.0,0,night,726.5498,6.0,Low
unplanned,congestion,High,False,Unknown,Unknown,2024-02-01 06:03:02.705000+00:00,2024-02-01 07:14:34.823769002+00:00,13.0446065,77.5828293,6.0,3.0,0,night,71.53531281666667,14.0,Medium
unplanned,pot_holes,Low,False,South Zone 1,Unknown,2023-12-16 01:26:17.434000+00:00,2023-12-24 11:28:29.666387998+00:00,12.8733932,77.6251719,1.0,5.0,1,night,12122.203873133334,5.0,Low
unplanned,pot_holes,Low,False,South Zone 1,Unknown,2023-12-16 01:27:08.142000+00:00,2023-12-24 11:29:20.374387998+00:00,12.8732959,77.6248843,1.0,5.0,1,night,12122.203873133334,5.0,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 08:30:57.503000+00:00,2024-02-01 09:45:59.739465998+00:00,12.9013118,77.6322397,8.0,3.0,0,morning_peak,75.03727443333334,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 08:47:59.406000+00:00,2024-02-01 09:29:05.570789502+00:00,12.972653,77.6185064,8.0,3.0,0,morning_peak,41.102746491666664,15.0,High
unplanned,others,High,False,Unknown,Unknown,2024-03-08 06:28:21.435000+00:00,2024-03-08 07:12:13.898908002+00:00,13.0379483,77.6257684,6.0,4.0,0,night,43.87439846666667,9.0,Low
unplanned,pot_holes,Low,False,South Zone 1,Unknown,2023-12-15 22:52:53.097000+00:00,2023-12-23 23:35:20.536704+00:00,12.8980705,77.5460958,22.0,4.0,0,night,11562.4573284,5.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 04:01:39.174000+00:00,2024-03-08 04:42:45.338789502+00:00,12.9415222,77.5603107,4.0,4.0,0,night,41.102746491666664,8.0,Low
planned,construction,High,True,Unknown,Unknown,2024-02-01 11:31:41.249000+00:00,2024-02-01 11:31:45.999999998+00:00,12.965034,77.5747048,11.0,3.0,0,midday,0.07918333333333334,16.5,High
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-03-08 03:36:31.557000+00:00,2024-03-08 04:17:37.721789502+00:00,12.9904041,77.5993848,3.0,4.0,0,night,41.102746491666664,8.0,Low
unplanned,vehicle_breakdown,Low,False,Unknown,Unknown,2024-02-01 13:45:42.700000+00:00,2024-02-01 14:26:48.864789502+00:00,12.9915317,77.7140583,13.0,3.0,0,midday,41.102746491666664,9.5,Low
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 15:10:23.711000+00:00,2024-02-01 15:51:29.875789502+00:00,12.9450066,77.5274017,15.0,3.0,0,midday,41.102746491666664,13.5,Medium
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 18:55:39.607000+00:00,2024-02-01 19:36:45.771789502+00:00,13.114945,77.60684,18.0,3.0,0,evening_peak,41.102746491666664,15.0,High
unplanned,vehicle_breakdown,High,False,Unknown,Unknown,2024-02-01 20:14:54.004000+00:00,2024-02-01 20:37:04.487624998+00:00,13.0176948,77.553788,20.0,3.0,0,night,22.174727083333334,12.0,Medium
planned,construction,High,False,Unknown,Unknown,2024-02-01 20:39:02.295000+00:00,2024-02-02 09:05:46.000000002+00:00,12.9694199,77.7006686,20.0,3.0,0,night,746.7284166666667,10.0,Medium
unplanned,pot_holes,Low,False,South Zone 1,Unknown,2023-12-15 22:54:47.174000+00:00,2023-12-23 23:35:05.620353002+00:00,12.8985649,77.5435672,22.0,4.0,0,night,11560.307439216667,5.0,Low
unplanned,pot_holes,Low,False,South Zone 1,Unknown,2023-12-16 19:46:56.977000+00:00,2023-12-25 05:49:09.209387998+00:00,12.8893347,77.5379823,19.0,5.0,1,evening_peak,12122.203873133334,8.0,Low
unplanned,pot_holes,Low,False,South Zone 2,BucheryJunction,2023-12-18 23:52:53.244000+00:00,2023-12-27 09:55:05.476387998+00:00,12.9514566,77.6214627,23.0,0.0,0,night,12122.203873133334,5.0,Low
unplanned,pot_holes,Low,False,South Zone 2,BucheryJunction,2023-12-18 23:53:46.629000+00:00,2023-12-27 09:55:58.861387998+00:00,12.9514586,77.6214633,23.0,0.0,0,night,12122.203873133334,5.0,Low
